Date,BTC_RET,ETH_RET,BTC_Open_R(-1),BTC_High_R(-1),BTC_Low_R(-1),BTC_Close_R(-1),BTC_Adj_R(-1),BTC_Volume_R(-1),ETH_Open_R(-1),ETH_High_R(-1),ETH_Low_R(-1),ETH_Close_R(-1),ETH_Ajd_R(-1),ETH_Volume_R(-1),BTC_Open_R(-2),BTC_High_R(-2),BTC_Low_R(-2),BTC_Close_R(-2),BTC_Adj_R(-2),BTC_Volume_R(-2),ETH_Open_R(-2),ETH_High_R(-2),ETH_Low_R(-2),ETH_Close_R(-2),ETH_Ajd_R(-2),ETH_Volume_R(-2),rbtc_ret,reth_ret,z_score,z_score(-1),z_score(-2),z_score_singel_for_lable,port_outa_z_score_singel_for_lable,speed_BTC_Adj_R(-1),speed_BTC_Adj_R(-2),speed_BTC_Close_R(-1),speed_BTC_Close_R(-2),speed_BTC_Volume_R(-1),speed_BTC_Volume_R(-2),speed_ETH_Adj_R(-1),speed_ETH_Adj_R(-2),speed_ETH_Close_R(-1),speed_ETH_Close_R(-2),speed_ETH_Volume_R(-1),speed_ETH_Volume_R(-2),rbtc_ret(-1),rbtc_ret(-2),reth_ret(-1),reth_ret(-2),rrbtc(-1),rrbtc(-2),rreth(-1),rreth(-2),up_th(-1),lw_th(-1),up_th(-2),lw_th(-2),up_th(-3),lw_th(-3),speed_z_score(-1),speed_z_score(-2),rate_z_score(-1),rate_z_score(-2)
2017-11-27,0.052279856482030373,0.019147995398503648,0.06640977184578589,0.08326884696145331,0.07135017041246217,0.06138491620992981,0.06138491620992981,0.2610557808151466,-0.02039622758806392,-0.025699093345013857,-0.020490098316861105,0.010839042938341592,0.010839042938341592,-0.1577267326732673,0.02076907674251527,0.04976735073713079,0.03151012803583586,0.06508961012823455,0.06508961012823455,-0.14164960711928165,0.1531511116546309,0.008771790123969891,0.14473955592141396,-0.018182374319202,-0.018182374319202,-0.37977083788549526,0.052279856482030373,0.019147995398503648,0.7906131450891704,1.5370181058733443,-0.6208418765153453,-1.0,0.052279856482030373,-1.0396749721661394,-1.7075981409863008,-1.0396749721661394,-1.7075981409863008,0.6547064531119897,-9.127238553576634,0.4312657789904406,-2.076584578841252,0.4312657789904406,-2.076584578841252,-0.77228238181307,2.1530264514927757,0.06138491620992981,0.06508961012823455,0.010839042938341592,-0.018182374319202,-1.0396749721661394,-1.7075981409863008,0.4312657789904406,-2.076584578841252,17.714214077873205,-3.4431889490568413,-0.8899086900174742,-1.4314265209598256,-0.21131130659555553,-0.21131130659555553,0.09254228466777925,-6.006931466948379,-3.4756997941252017,-3.1812954454042885
2017-11-28,0.024489879142509663,-0.015515613992209687,0.06413438612120892,0.031021957692575874,0.0657653665552218,0.052279856482030373,0.052279856482030373,0.03246054137026788,0.011925572773552995,0.04375079526154213,0.03737549604766799,0.019147995398503648,0.019147995398503648,0.16589026140734386,0.06640977184578589,0.08326884696145331,0.07135017041246217,0.06138491620992981,0.06138491620992981,0.2610557808151466,-0.02039622758806392,-0.025699093345013857,-0.020490098316861105,0.010839042938341592,0.010839042938341592,-0.1577267326732673,0.024489879142509663,-0.015515613992209687,-0.2510932807051945,0.7906131450891704,1.5370181058733443,-1.0,0.024489879142509663,1.6060363522794705,-1.0396749721661394,1.6060363522794705,-1.0396749721661394,-0.6919921386249512,0.6547064531119897,-1.4802720514372991,0.4312657789904406,-1.4802720514372991,0.4312657789904406,2.5092020738511835,-0.77228238181307,0.052279856482030373,0.06138491620992981,0.019147995398503648,0.010839042938341592,1.6060363522794705,-1.0396749721661394,-1.4802720514372991,0.4312657789904406,0.2905880323328829,0.6116673801370378,17.714214077873205,-3.4431889490568413,-0.8899086900174742,-0.8899086900174742,-0.8602817055501313,0.09254228466777925,-0.485618847254933,-3.4756997941252017
2017-11-29,-0.016919459222728528,-0.09595856441637107,0.05032867173391753,0.031303691370291764,0.04101267752476323,0.024489879142509663,0.024489879142509663,0.12302501050342074,0.019059191018286903,-0.0221420290025387,-0.004563647833189077,-0.015515613992209687,-0.015515613992209687,-0.0357900091659028,0.06413438612120892,0.031021957692575874,0.0657653665552218,0.052279856482030373,0.052279856482030373,0.03246054137026788,0.011925572773552995,0.04375079526154213,0.03737549604766799,0.019147995398503648,0.019147995398503648,0.16589026140734386,-0.016919459222728528,-0.09595856441637107,0.18349128603187392,-0.2510932807051945,0.7906131450891704,0.0,0.0,2.5837084793691263,1.6060363522794705,2.5837084793691263,1.6060363522794705,-4.186164686891213,-0.6919921386249512,-3.3615390441198274,-1.4802720514372991,-3.3615390441198274,-1.4802720514372991,-0.40746158540622146,2.5092020738511835,0.024489879142509663,0.052279856482030373,-0.015515613992209687,0.019147995398503648,2.5837084793691263,1.6060363522794705,-3.3615390441198274,-1.4802720514372991,0.11736960906948646,0.33228029062630005,0.2905880323328829,0.6116673801370378,17.714214077873205,17.714214077873205,1.7132248033269688,-0.8602817055501313,-1.3175931013351347,-0.485618847254933
2017-11-30,0.034887536827456156,0.04582444207233105,0.025853567562881707,0.13744236630240758,-0.013893320251382901,-0.016919459222728528,-0.016919459222728528,0.8221968495421668,-0.01506082900292105,0.08254641631306447,-0.08850913975799635,-0.09595856441637107,-0.09595856441637107,0.9873302336387431,0.05032867173391753,0.031303691370291764,0.04101267752476323,0.024489879142509663,0.024489879142509663,0.12302501050342074,0.019059191018286903,-0.0221420290025387,-0.004563647833189077,-0.015515613992209687,-0.015515613992209687,-0.0357900091659028,0.034887536827456156,0.04582444207233105,0.32515403580134117,0.18349128603187392,-0.2510932807051945,1.0,0.04582444207233105,2.1809573311943904,2.5837084793691263,2.1809573311943904,2.5837084793691263,1.0369878085874946,-4.186164686891213,-3.8639706091219654,-3.3615390441198274,-3.8639706091219654,-3.3615390441198274,22.513774232158017,-0.40746158540622146,-0.016919459222728528,0.024489879142509663,-0.09595856441637107,-0.015515613992209687,2.1809573311943904,2.5837084793691263,-3.8639706091219654,-3.3615390441198274,-0.6088417426633428,-0.693812049809762,0.11736960906948646,0.33228029062630005,0.2905880323328829,0.2905880323328829,0.31358413916613737,1.7132248033269688,-1.7307693997885543,-1.3175931013351347
2017-12-01,0.07250625667631683,0.043447519601349516,-0.016929996323379104,-0.062201570348126456,-0.041556005698037524,0.034887536827456156,0.034887536827456156,-0.2816290388023852,-0.08888167706012562,-0.10876744293120011,-0.05605652260971161,0.04582444207233105,0.04582444207233105,-0.288833108467313,0.025853567562881707,0.13744236630240758,-0.013893320251382901,-0.016919459222728528,-0.016919459222728528,0.8221968495421668,-0.01506082900292105,0.08254641631306447,-0.08850913975799635,-0.09595856441637107,-0.09595856441637107,0.9873302336387431,0.07250625667631683,0.043447519601349516,0.5472443868030297,0.32515403580134117,0.18349128603187392,-1.0,0.07250625667631683,0.810882548684358,2.1809573311943904,0.810882548684358,2.1809573311943904,-1.236229565030257,1.0369878085874946,-1.2849846146940453,-3.8639706091219654,-1.2849846146940453,-3.8639706091219654,-0.9547853720591236,22.513774232158017,0.034887536827456156,-0.016919459222728528,0.04582444207233105,-0.09595856441637107,0.810882548684358,2.1809573311943904,-1.2849846146940453,-3.8639706091219654,-0.5843397484098685,-0.7179735616688583,-0.6088417426633428,-0.693812049809762,0.11736960906948646,0.11736960906948646,-1.4460679443295392,0.31358413916613737,0.772040748272151,-1.7307693997885543
2017-12-02,0.009020008338809893,-0.006625376948076078,0.02945551174112837,0.022747911796361375,0.053531614845919506,0.07250625667631683,0.07250625667631683,-0.18380783764429065,0.03245253220210853,0.01527829259904312,0.06746285784432549,0.043447519601349516,0.043447519601349516,-0.34427025390953425,-0.016929996323379104,-0.062201570348126456,-0.041556005698037524,0.034887536827456156,0.034887536827456156,-0.2816290388023852,-0.08888167706012562,-0.10876744293120011,-0.05605652260971161,0.04582444207233105,0.04582444207233105,-0.288833108467313,0.009020008338809893,-0.006625376948076078,-0.2600342963925094,0.5472443868030297,0.32515403580134117,-1.0,0.009020008338809893,-1.352153307390749,0.810882548684358,-1.352153307390749,0.810882548684358,-0.741279530191989,-1.236229565030257,-0.9648943198804957,-1.2849846146940453,-0.9648943198804957,-1.2849846146940453,-1.1484943932105833,-0.9547853720591236,0.07250625667631683,0.034887536827456156,0.043447519601349516,0.04582444207233105,-1.352153307390749,0.810882548684358,-0.9648943198804957,-1.2849846146940453,1.7842499614355543,5.519804472417346,-0.5843397484098685,-0.7179735616688583,-0.6088417426633428,-0.6088417426633428,-0.11529125795542605,-1.4460679443295392,0.6830311992110063,0.772040748272151
2017-12-03,0.022447817050383678,0.005187176307693608,0.07645169191618861,0.02475852473266693,0.1248574388943966,0.009020008338809893,0.009020008338809893,-0.24245771960905715,0.04861087167392042,0.0076807780116452395,0.06616906050390847,-0.006625376948076078,-0.006625376948076078,-0.2437974545653725,0.02945551174112837,0.022747911796361375,0.053531614845919506,0.07250625667631683,0.07250625667631683,-0.18380783764429065,0.03245253220210853,0.01527829259904312,0.06746285784432549,0.043447519601349516,0.043447519601349516,-0.34427025390953425,0.022447817050383678,0.005187176307693608,1.2285051030424399,-0.2600342963925094,0.5472443868030297,-1.0,0.022447817050383678,-1.8120270093377757,-1.352153307390749,-1.8120270093377757,-1.352153307390749,-1.9186446669140804,-0.741279530191989,21.218764015861172,-0.9648943198804957,21.218764015861172,-0.9648943198804957,-2.520530434953585,-1.1484943932105833,0.009020008338809893,0.07250625667631683,-0.006625376948076078,0.043447519601349516,-1.8120270093377757,-1.352153307390749,21.218764015861172,-0.9648943198804957,-0.27994005045381043,-0.5301251569416479,1.7842499614355543,5.519804472417346,-0.5843397484098685,-0.5843397484098685,-3.1597407741590193,-0.11529125795542605,-1.475170330958742,0.6830311992110063
2017-12-04,0.02949696148075409,0.009339884498408058,0.009509704825188203,0.04756983010097149,-0.003952243529985577,0.022447817050383678,0.022447817050383678,0.2860386565223876,-0.006738823570017427,0.01380605431453219,-0.010513508575406227,0.005187176307693608,0.005187176307693608,0.0497080578554856,0.07645169191618861,0.02475852473266693,0.1248574388943966,0.009020008338809893,0.009020008338809893,-0.24245771960905715,0.04861087167392042,0.0076807780116452395,0.06616906050390847,-0.006625376948076078,-0.006625376948076078,-0.2437974545653725,0.02949696148075409,0.009339884498408058,0.8776896289007796,1.2285051030424399,-0.2600342963925094,-1.0,0.02949696148075409,-2.700176571509312,-1.8120270093377757,-2.700176571509312,-1.8120270093377757,-7.831292497988501,-1.9186446669140804,0.5470183331523635,21.218764015861172,0.5470183331523635,21.218764015861172,3.125134303284952,-2.520530434953585,0.022447817050383678,0.009020008338809893,0.005187176307693608,-0.006625376948076078,-2.700176571509312,-1.8120270093377757,0.5470183331523635,21.218764015861172,1.2954056959416484,1.6916349248596632,-0.27994005045381043,-0.5301251569416479,1.7842499614355543,1.7842499614355543,2.880498621472637,-3.1597407741590193,-5.724396435722732,-1.475170330958742
2017-12-05,0.02226091991663215,-0.014723405166720771,0.020996705785736314,-0.016991744177801915,0.020235666054824186,0.02949696148075409,0.02949696148075409,-0.07201537477565212,0.005065718703612498,-0.0166461357415143,0.0032311951829109287,0.009339884498408058,0.009339884498408058,0.015135952924554275,0.009509704825188203,0.04756983010097149,-0.003952243529985577,0.022447817050383678,0.022447817050383678,0.2860386565223876,-0.006738823570017427,0.01380605431453219,-0.010513508575406227,0.005187176307693608,0.005187176307693608,0.0497080578554856,0.02226091991663215,-0.014723405166720771,-0.38393156701746556,0.8776896289007796,1.2285051030424399,1.0,-0.014723405166720771,-0.7890575003823573,-2.700176571509312,-0.7890575003823573,-2.700176571509312,-0.4257277369621296,-7.831292497988501,-1.4490215841606386,0.5470183331523635,-1.4490215841606386,0.5470183331523635,-0.42228727721083326,3.125134303284952,0.02949696148075409,0.022447817050383678,0.009339884498408058,0.005187176307693608,-0.7890575003823573,-2.700176571509312,-1.4490215841606386,0.5470183331523635,0.18269407202584742,0.2542754842278798,1.2954056959416484,1.6916349248596632,-0.27994005045381043,-0.27994005045381043,-0.9501147590793754,2.880498621472637,-0.2855628953211935,-5.724396435722732
2017-12-06,0.19928333899191664,-0.07488542099779771,0.03272529401560553,0.0321517858840763,0.047176434685849644,0.02226091991663215,0.02226091991663215,0.12439649695847077,0.009097703019390835,-0.002567508788208994,0.00959160982051599,-0.014723405166720771,-0.014723405166720771,0.21000445590963035,0.020996705785736314,-0.016991744177801915,0.020235666054824186,0.02949696148075409,0.02949696148075409,-0.07201537477565212,0.005065718703612498,-0.0166461357415143,0.0032311951829109287,0.009339884498408058,0.009339884498408058,0.015135952924554275,0.19928333899191664,-0.07488542099779771,-0.6824747120368235,-0.38393156701746556,0.8776896289007796,-1.0,0.19928333899191664,-1.7811986372087303,-0.7890575003823573,-1.7811986372087303,-0.7890575003823573,1.1788065438889395,-0.4257277369621296,-4.218200429635383,-1.4490215841606386,-4.218200429635383,-1.4490215841606386,-19.511126692117617,-0.42228727721083326,0.02226091991663215,0.02949696148075409,-0.014723405166720771,0.009339884498408058,-1.7811986372087303,-0.7890575003823573,-4.218200429635383,-1.4490215841606386,-0.03895049133048345,-0.0943737200222966,0.18269407202584742,0.2542754842278798,1.2954056959416484,1.2954056959416484,4.033687305749922,-0.9501147590793754,-1.4374343211714855,-0.2855628953211935
2017-12-07,0.2524716942763181,0.013579420408984078,0.020341117035318934,0.1942403265770445,0.02747193285259497,0.19928333899191664,0.19928333899191664,0.8355072525646372,-0.0163514787295026,-0.022911672455488974,-0.08182933161596662,-0.07488542099779771,-0.07488542099779771,0.6423334604510487,0.03272529401560553,0.0321517858840763,0.047176434685849644,0.02226091991663215,0.02226091991663215,0.12439649695847077,0.009097703019390835,-0.002567508788208994,0.00959160982051599,-0.014723405166720771,-0.014723405166720771,0.21000445590963035,0.2524716942763181,0.013579420408984078,3.5965097978065828,-0.6824747120368235,-0.38393156701746556,-1.0,0.2524716942763181,-33.41614693359212,-1.7811986372087303,-33.41614693359212,-1.7811986372087303,-3.0959773616008888,1.1788065438889395,-2.585990650484562,-4.218200429635383,-2.585990650484562,-4.218200429635383,-0.8400979680226809,-19.511126692117617,0.19928333899191664,0.02226091991663215,-0.07488542099779771,-0.014723405166720771,-33.41614693359212,-1.7811986372087303,-2.585990650484562,-4.218200429635383,-0.8884790045563726,-1.3367248141258998,-0.03895049133048345,-0.0943737200222966,0.18269407202584742,0.18269407202584742,-1.5409601476814208,4.033687305749922,0.7775946826632696,-1.4374343211714855
