Date,BTC_RET,ETH_RET,BTC_Open_R(-1),BTC_High_R(-1),BTC_Low_R(-1),BTC_Close_R(-1),BTC_Adj_R(-1),BTC_Volume_R(-1),ETH_Open_R(-1),ETH_High_R(-1),ETH_Low_R(-1),ETH_Close_R(-1),ETH_Ajd_R(-1),ETH_Volume_R(-1),BTC_Open_R(-2),BTC_High_R(-2),BTC_Low_R(-2),BTC_Close_R(-2),BTC_Adj_R(-2),BTC_Volume_R(-2),ETH_Open_R(-2),ETH_High_R(-2),ETH_Low_R(-2),ETH_Close_R(-2),ETH_Ajd_R(-2),ETH_Volume_R(-2),rbtc_ret,reth_ret,z_score,z_score(-1),z_score(-2),z_score_singel_for_lable,port_outa_z_score_singel_for_lable,speed_BTC_Adj_R(-1),speed_BTC_Adj_R(-2),speed_BTC_Close_R(-1),speed_BTC_Close_R(-2),speed_BTC_Volume_R(-1),speed_BTC_Volume_R(-2),speed_ETH_Adj_R(-1),speed_ETH_Adj_R(-2),speed_ETH_Close_R(-1),speed_ETH_Close_R(-2),speed_ETH_Volume_R(-1),speed_ETH_Volume_R(-2),rbtc_ret(-1),rbtc_ret(-2),reth_ret(-1),reth_ret(-2),rrbtc(-1),rrbtc(-2),rreth(-1),rreth(-2),up_th(-1),lw_th(-1),up_th(-2),lw_th(-2),up_th(-3),lw_th(-3),speed_z_score(-1),speed_z_score(-2),rate_z_score(-1),rate_z_score(-2)
2017-11-27,0.052279856482030373,0.019147995398503648,0.06640977184578589,0.08326884696145331,0.07135017041246217,0.06138491620992981,0.06138491620992981,0.2610557808151466,-0.02039622758806392,-0.025699093345013857,-0.020490098316861105,0.010839042938341592,0.010839042938341592,-0.1577267326732673,0.02076907674251527,0.04976735073713079,0.03151012803583586,0.06508961012823455,0.06508961012823455,-0.14164960711928165,0.1531511116546309,0.008771790123969891,0.14473955592141396,-0.018182374319202,-0.018182374319202,-0.37977083788549526,0.052279856482030373,0.019147995398503648,0.7906131450891701,1.5370181058733443,-0.6208418765153456,-1.0,0.052279856482030373,-1.0396749721661394,-1.7075981409863008,-1.0396749721661394,-1.7075981409863008,0.6547064531119897,-9.127238553576634,0.4312657789904406,-2.076584578841252,0.4312657789904406,-2.076584578841252,-0.77228238181307,2.1530264514927757,0.06138491620992981,0.06508961012823455,0.010839042938341592,-0.018182374319202,-1.0396749721661394,-1.7075981409863008,0.4312657789904406,-2.076584578841252,13.477822418105006,0.022271187204658593,-0.8529513495212994,-3.2200944825282956,-0.21323284010853882,-0.21323284010853882,0.09254228466777747,-6.0069314669483775,-3.4756997941252004,-3.181295445404292
2017-11-28,0.024489879142509663,-0.015515613992209687,0.06413438612120892,0.031021957692575874,0.0657653665552218,0.052279856482030373,0.052279856482030373,0.03246054137026788,0.011925572773552995,0.04375079526154213,0.03737549604766799,0.019147995398503648,0.019147995398503648,0.16589026140734386,0.06640977184578589,0.08326884696145331,0.07135017041246217,0.06138491620992981,0.06138491620992981,0.2610557808151466,-0.02039622758806392,-0.025699093345013857,-0.020490098316861105,0.010839042938341592,0.010839042938341592,-0.1577267326732673,0.024489879142509663,-0.015515613992209687,-0.2510932807051947,0.7906131450891701,1.5370181058733443,-1.0,0.024489879142509663,1.6060363522794705,-1.0396749721661394,1.6060363522794705,-1.0396749721661394,-0.6919921386249512,0.6547064531119897,-1.4802720514372991,0.4312657789904406,-1.4802720514372991,0.4312657789904406,2.5092020738511835,-0.77228238181307,0.052279856482030373,0.06138491620992981,0.019147995398503648,0.010839042938341592,1.6060363522794705,-1.0396749721661394,-1.4802720514372991,0.4312657789904406,0.27973877706971306,-0.3510889736217615,13.477822418105006,0.022271187204658593,-0.8529513495212994,-0.8529513495212994,-0.8602817055501312,0.09254228466777747,-0.4856188472549331,-3.4756997941252004
2017-11-29,-0.016919459222728528,-0.09595856441637107,0.05032867173391753,0.031303691370291764,0.04101267752476323,0.024489879142509663,0.024489879142509663,0.12302501050342074,0.019059191018286903,-0.0221420290025387,-0.004563647833189077,-0.015515613992209687,-0.015515613992209687,-0.0357900091659028,0.06413438612120892,0.031021957692575874,0.0657653665552218,0.052279856482030373,0.052279856482030373,0.03246054137026788,0.011925572773552995,0.04375079526154213,0.03737549604766799,0.019147995398503648,0.019147995398503648,0.16589026140734386,-0.016919459222728528,-0.09595856441637107,0.1834912860318737,-0.2510932807051947,0.7906131450891701,0.0,0.0,2.5837084793691263,1.6060363522794705,2.5837084793691263,1.6060363522794705,-4.186164686891213,-0.6919921386249512,-3.3615390441198274,-1.4802720514372991,-3.3615390441198274,-1.4802720514372991,-0.40746158540622146,2.5092020738511835,0.024489879142509663,0.052279856482030373,-0.015515613992209687,0.019147995398503648,2.5837084793691263,1.6060363522794705,-3.3615390441198274,-1.4802720514372991,0.10822427355273101,-0.9493551329691287,0.27973877706971306,-0.3510889736217615,13.477822418105006,13.477822418105006,1.7132248033269688,-0.8602817055501312,-1.3175931013351352,-0.4856188472549331
2017-11-30,0.034887536827456156,0.04582444207233105,0.025853567562881707,0.13744236630240758,-0.013893320251382901,-0.016919459222728528,-0.016919459222728528,0.8221968495421668,-0.01506082900292105,0.08254641631306447,-0.08850913975799635,-0.09595856441637107,-0.09595856441637107,0.9873302336387431,0.05032867173391753,0.031303691370291764,0.04101267752476323,0.024489879142509663,0.024489879142509663,0.12302501050342074,0.019059191018286903,-0.0221420290025387,-0.004563647833189077,-0.015515613992209687,-0.015515613992209687,-0.0357900091659028,0.034887536827456156,0.04582444207233105,0.325154035801341,0.1834912860318737,-0.2510932807051947,1.0,0.04582444207233105,2.1809573311943904,2.5837084793691263,2.1809573311943904,2.5837084793691263,1.0369878085874946,-4.186164686891213,-3.8639706091219654,-3.3615390441198274,-3.8639706091219654,-3.3615390441198274,22.513774232158017,-0.40746158540622146,-0.016919459222728528,0.024489879142509663,-0.09595856441637107,-0.015515613992209687,2.1809573311943904,2.5837084793691263,-3.8639706091219654,-3.3615390441198274,-0.604494871437514,10.486015612639205,0.10822427355273101,-0.9493551329691287,0.27973877706971306,0.27973877706971306,0.3135841391661356,1.7132248033269688,-1.7307693997885525,-1.3175931013351352
2017-12-01,0.07250625667631683,0.043447519601349516,-0.016929996323379104,-0.062201570348126456,-0.041556005698037524,0.034887536827456156,0.034887536827456156,-0.2816290388023852,-0.08888167706012562,-0.10876744293120011,-0.05605652260971161,0.04582444207233105,0.04582444207233105,-0.288833108467313,0.025853567562881707,0.13744236630240758,-0.013893320251382901,-0.016919459222728528,-0.016919459222728528,0.8221968495421668,-0.01506082900292105,0.08254641631306447,-0.08850913975799635,-0.09595856441637107,-0.09595856441637107,0.9873302336387431,0.07250625667631683,0.043447519601349516,0.5472443868030293,0.325154035801341,0.1834912860318737,-1.0,0.07250625667631683,0.810882548684358,2.1809573311943904,0.810882548684358,2.1809573311943904,-1.236229565030257,1.0369878085874946,-1.2849846146940453,-3.8639706091219654,-1.2849846146940453,-3.8639706091219654,-0.9547853720591236,22.513774232158017,0.034887536827456156,-0.016919459222728528,0.04582444207233105,-0.09595856441637107,0.810882548684358,2.1809573311943904,-1.2849846146940453,-3.8639706091219654,-0.5790472355294345,-0.11919342867321714,-0.604494871437514,10.486015612639205,0.10822427355273101,0.10822427355273101,-1.4460679443295406,0.3135841391661356,0.7720407482721523,-1.7307693997885525
2017-12-02,0.009020008338809893,-0.006625376948076078,0.02945551174112837,0.022747911796361375,0.053531614845919506,0.07250625667631683,0.07250625667631683,-0.18380783764429065,0.03245253220210853,0.01527829259904312,0.06746285784432549,0.043447519601349516,0.043447519601349516,-0.34427025390953425,-0.016929996323379104,-0.062201570348126456,-0.041556005698037524,0.034887536827456156,0.034887536827456156,-0.2816290388023852,-0.08888167706012562,-0.10876744293120011,-0.05605652260971161,0.04582444207233105,0.04582444207233105,-0.288833108467313,0.009020008338809893,-0.006625376948076078,-0.2600342963925097,0.5472443868030293,0.325154035801341,-1.0,0.009020008338809893,-1.352153307390749,0.810882548684358,-1.352153307390749,0.810882548684358,-0.741279530191989,-1.236229565030257,-0.9648943198804957,-1.2849846146940453,-0.9648943198804957,-1.2849846146940453,-1.1484943932105833,-0.9547853720591236,0.07250625667631683,0.034887536827456156,0.043447519601349516,0.04582444207233105,-1.352153307390749,0.810882548684358,-0.9648943198804957,-1.2849846146940453,1.6851309190700188,-2.379048853325994,-0.5790472355294345,-0.11919342867321714,-0.604494871437514,-0.604494871437514,-0.11529125795542783,-1.4460679443295406,0.6830311992110061,0.7720407482721523
2017-12-03,0.022447817050383678,0.005187176307693608,0.07645169191618861,0.02475852473266693,0.1248574388943966,0.009020008338809893,0.009020008338809893,-0.24245771960905715,0.04861087167392042,0.0076807780116452395,0.06616906050390847,-0.006625376948076078,-0.006625376948076078,-0.2437974545653725,0.02945551174112837,0.022747911796361375,0.053531614845919506,0.07250625667631683,0.07250625667631683,-0.18380783764429065,0.03245253220210853,0.01527829259904312,0.06746285784432549,0.043447519601349516,0.043447519601349516,-0.34427025390953425,0.022447817050383678,0.005187176307693608,1.2285051030424397,-0.2600342963925097,0.5472443868030293,0.0,0.0,-1.8120270093377757,-1.352153307390749,-1.8120270093377757,-1.352153307390749,-1.9186446669140804,-0.741279530191989,21.218764015861172,-0.9648943198804957,21.218764015861172,-0.9648943198804957,-2.520530434953585,-1.1484943932105833,0.009020008338809893,0.07250625667631683,-0.006625376948076078,0.043447519601349516,-1.8120270093377757,-1.352153307390749,21.218764015861172,-0.9648943198804957,-0.26382125523270716,-1.5981933810609381,1.6851309190700188,-2.379048853325994,-0.5790472355294345,-0.5790472355294345,-3.159740774159021,-0.11529125795542783,-1.4751703309587427,0.6830311992110061
2017-12-04,0.02949696148075409,0.009339884498408058,0.009509704825188203,0.04756983010097149,-0.003952243529985577,0.022447817050383678,0.022447817050383678,0.2860386565223876,-0.006738823570017427,0.01380605431453219,-0.010513508575406227,0.005187176307693608,0.005187176307693608,0.0497080578554856,0.07645169191618861,0.02475852473266693,0.1248574388943966,0.009020008338809893,0.009020008338809893,-0.24245771960905715,0.04861087167392042,0.0076807780116452395,0.06616906050390847,-0.006625376948076078,-0.006625376948076078,-0.2437974545653725,0.02949696148075409,0.009339884498408058,0.8776896289007794,1.2285051030424397,-0.2600342963925097,-1.0,0.02949696148075409,-2.700176571509312,-1.8120270093377757,-2.700176571509312,-1.8120270093377757,-7.831292497988501,-1.9186446669140804,0.5470183331523635,21.218764015861172,0.5470183331523635,21.218764015861172,3.125134303284952,-2.520530434953585,0.022447817050383678,0.009020008338809893,0.005187176307693608,-0.006625376948076078,-2.700176571509312,-1.8120270093377757,0.5470183331523635,21.218764015861172,1.2791121145617654,-0.3445213346646684,-0.26382125523270716,-1.5981933810609381,1.6851309190700188,1.6851309190700188,2.880498621472631,-3.159740774159021,-5.724396435722726,-1.4751703309587427
2017-12-05,0.02226091991663215,-0.014723405166720771,0.020996705785736314,-0.016991744177801915,0.020235666054824186,0.02949696148075409,0.02949696148075409,-0.07201537477565212,0.005065718703612498,-0.0166461357415143,0.0032311951829109287,0.009339884498408058,0.009339884498408058,0.015135952924554275,0.009509704825188203,0.04756983010097149,-0.003952243529985577,0.022447817050383678,0.022447817050383678,0.2860386565223876,-0.006738823570017427,0.01380605431453219,-0.010513508575406227,0.005187176307693608,0.005187176307693608,0.0497080578554856,0.02226091991663215,-0.014723405166720771,-0.3839315670174658,0.8776896289007794,1.2285051030424397,1.0,-0.014723405166720771,-0.7890575003823573,-2.700176571509312,-0.7890575003823573,-2.700176571509312,-0.4257277369621296,-7.831292497988501,-1.4490215841606386,0.5470183331523635,-1.4490215841606386,0.5470183331523635,-0.42228727721083326,3.125134303284952,0.02949696148075409,0.022447817050383678,0.009339884498408058,0.005187176307693608,-0.7890575003823573,-2.700176571509312,-1.4490215841606386,0.5470183331523635,0.1792177438202982,-1.0338724781281716,1.2791121145617654,-0.3445213346646684,-0.26382125523270716,-0.26382125523270716,-0.9501147590793753,2.880498621472631,-0.2855628953211935,-5.724396435722726
2017-12-06,0.19928333899191664,-0.07488542099779771,0.03272529401560553,0.0321517858840763,0.047176434685849644,0.02226091991663215,0.02226091991663215,0.12439649695847077,0.009097703019390835,-0.002567508788208994,0.00959160982051599,-0.014723405166720771,-0.014723405166720771,0.21000445590963035,0.020996705785736314,-0.016991744177801915,0.020235666054824186,0.02949696148075409,0.02949696148075409,-0.07201537477565212,0.005065718703612498,-0.0166461357415143,0.0032311951829109287,0.009339884498408058,0.009339884498408058,0.015135952924554275,0.19928333899191664,-0.07488542099779771,-0.6824747120368239,-0.3839315670174658,0.8776896289007794,-1.0,0.19928333899191664,-1.7811986372087303,-0.7890575003823573,-1.7811986372087303,-0.7890575003823573,1.1788065438889395,-0.4257277369621296,-4.218200429635383,-1.4490215841606386,-4.218200429635383,-1.4490215841606386,-19.511126692117617,-0.42228727721083326,0.02226091991663215,0.02949696148075409,-0.014723405166720771,0.009339884498408058,-1.7811986372087303,-0.7890575003823573,-4.218200429635383,-1.4490215841606386,-0.03608755783063733,-34.91870293422036,0.1792177438202982,-1.0338724781281716,1.2791121145617654,1.2791121145617654,4.033687305749924,-0.9501147590793753,-1.437434321171486,-0.2855628953211935
2017-12-07,0.2524716942763181,0.013579420408984078,0.020341117035318934,0.1942403265770445,0.02747193285259497,0.19928333899191664,0.19928333899191664,0.8355072525646372,-0.0163514787295026,-0.022911672455488974,-0.08182933161596662,-0.07488542099779771,-0.07488542099779771,0.6423334604510487,0.03272529401560553,0.0321517858840763,0.047176434685849644,0.02226091991663215,0.02226091991663215,0.12439649695847077,0.009097703019390835,-0.002567508788208994,0.00959160982051599,-0.014723405166720771,-0.014723405166720771,0.21000445590963035,0.2524716942763181,0.013579420408984078,3.5965097978065828,-0.6824747120368239,-0.3839315670174658,-1.0,0.2524716942763181,-33.41614693359212,-1.7811986372087303,-33.41614693359212,-1.7811986372087303,-3.0959773616008888,1.1788065438889395,-2.585990650484562,-4.218200429635383,-2.585990650484562,-4.218200429635383,-0.8400979680226809,-19.511126692117617,0.19928333899191664,0.02226091991663215,-0.07488542099779771,-0.014723405166720771,-33.41614693359212,-1.7811986372087303,-2.585990650484562,-4.218200429635383,-0.8667246046926025,6.643473805612079,-0.03608755783063733,-34.91870293422036,0.1792177438202982,0.1792177438202982,-1.5409601476814205,4.033687305749924,0.7775946826632694,-1.437434321171486
